Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time(time.perf_counter()),Inference Time(time.perf_counter()
tic-tac-toe,AdaBoost,6,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,12.08,0.15
tic-tac-toe,AdaBoost,7,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,7.94,0.09
tic-tac-toe,AdaBoost,8,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,9.32,0.16
tic-tac-toe,AdaBoost,9,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,9.03,0.09
tic-tac-toe,AdaBoost,10,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8315789473684211,1.0,0.3636363636363637,0.8974358974358974,0.832355816226784,0.8895183824852795,8.85,0.13
tic-tac-toe,LogitBoost,1,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,30.87,0.05
tic-tac-toe,LogitBoost,2,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,30.29,0.05
tic-tac-toe,LogitBoost,3,"{'clf__n_estimators': 701, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,30.44,0.03
tic-tac-toe,LogitBoost,4,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,30.68,0.05
tic-tac-toe,LogitBoost,5,"{'clf__n_estimators': 701, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,30.39,0.05
tic-tac-toe,LogitBoost,6,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9895833333333334,0.015873015873015872,0.0,0.9852941176470588,1.0,0.9999999999999996,30.51,0.05
tic-tac-toe,LogitBoost,7,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,29.9,0.05
tic-tac-toe,LogitBoost,8,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,30.43,0.04
tic-tac-toe,LogitBoost,9,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,30.85,0.05
tic-tac-toe,LogitBoost,10,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8315789473684211,1.0,0.3636363636363637,0.8974358974358974,0.843108504398827,0.8992709606700595,29.78,0.04
hayes-roth,MadaBoost,1,"{'clf__n_estimators': 801, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=28,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7777777777777778,0.8073593073593073,0.9393939393939394,0.8787878787878788,0.3333333333333333,0.6850623042181484,27.99,0.11
hayes-roth,MadaBoost,2,"{'clf__n_estimators': 351, 'clf__learning_rate': 0.25, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=36,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.6470588235294118,0.8333333333333334,0.8095238095238094,0.7185185185185184,0.42857142857142855,0.6500833371421607,27.46,0.05
hayes-roth,MadaBoost,3,"{'clf__n_estimators': 151, 'clf__learning_rate': 0.7000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=48,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7647058823529411,0.8952380952380952,0.9666666666666668,0.8787878787878788,0.32380952380952377,0.6850662191838662,26.93,0.02
hayes-roth,MadaBoost,4,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=22,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8823529411764706,0.7952380952380952,0.7999999999999999,0.9047619047619048,0.3333333333333333,0.7149733739649706,28.28,0.1
hayes-roth,MadaBoost,5,"{'clf__n_estimators': 801, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=42,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.625,0.7461538461538462,0.8703703703703703,0.7000000000000001,0.3535714285714286,0.6613677988677988,27.95,0.08
hayes-roth,MadaBoost,6,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=22,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7333333333333333,0.5925925925925926,0.6944444444444445,0.7916666666666666,0.419753086419753,0.6592592592592593,28.11,0.12
hayes-roth,MadaBoost,7,"{'clf__n_estimators': 1, 'clf__learning_rate': 0.25, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=22,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7333333333333333,0.5185185185185185,0.7222222222222223,0.8666666666666667,0.39814814814814814,0.674074074074074,26.37,0.0
hayes-roth,MadaBoost,8,"{'clf__n_estimators': 101, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=42,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8666666666666667,0.8148148148148149,0.9444444444444444,0.9166666666666666,0.3580246913580247,0.6211831378498045,26.96,0.01
hayes-roth,MadaBoost,9,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.6,0.7037037037037037,0.6666666666666666,0.6666666666666666,0.5679012345679012,0.7242334825668159,27.17,0.03
